timestep simtime Ttrans Trot
96220 9.6220000000000004806e-11 2558.9929742586700741 1684.6811748595991958
96230 9.6230000000000013043e-11 2559.3500838753097923 1684.5155614280820373
96240 9.6240000000000008356e-11 2559.4163298260600641 1684.4072612607133124
96250 9.6250000000000003668e-11 2559.3888209139699939 1684.474725310822123
96260 9.6260000000000011905e-11 2559.1803173789799075 1684.8436856241087298
96270 9.6270000000000007218e-11 2558.9261938026597818 1684.8081209613724241
96280 9.6280000000000002531e-11 2558.9996977743098796 1684.8441486950534909
96290 9.6290000000000010768e-11 2558.9517826530900493 1684.7624435780064687
96300 9.630000000000000608e-11 2559.0731704095401255 1685.127334831681992
96310 9.6310000000000001393e-11 2558.9805131204097961 1685.0279794067482726
96320 9.632000000000000963e-11 2558.8138056672601124 1685.2003082435410306
96330 9.6330000000000004943e-11 2558.8219640869201612 1685.2180638590671151
96340 9.634000000000001318e-11 2558.7662247309099257 1685.3616330080640182
96350 9.6350000000000008493e-11 2558.3738471931901586 1685.4861583744775544
96360 9.6360000000000003805e-11 2558.3996417141302118 1685.6225488713744198
96370 9.6370000000000012043e-11 2558.270180532430004 1685.5842562310779158
96380 9.6380000000000007355e-11 2558.3913198055897738 1685.5301754699210051
96390 9.6390000000000002668e-11 2558.6278366068900141 1685.6182362417334843
96400 9.6400000000000010905e-11 2558.468216102919996 1685.5343193936425905
96410 9.6410000000000006218e-11 2558.6164500029099145 1685.7173306780753137
96420 9.642000000000000153e-11 2558.7800138946900006 1685.4517009840867559
96430 9.6430000000000009767e-11 2558.4413128398500703 1685.261385067854917
96440 9.644000000000000508e-11 2558.1152263871099422 1686.0114851652331254
96450 9.6450000000000013317e-11 2558.6182995180902253 1685.6476617223336234
96460 9.646000000000000863e-11 2558.4287584193698422 1685.8407990468379012
96470 9.6470000000000003942e-11 2558.5450291783199646 1685.8069530718166789
96480 9.648000000000001218e-11 2558.3289504804802164 1685.5743850136202582
96490 9.6490000000000007492e-11 2558.3583792772501511 1685.6546906773526189
96500 9.6500000000000002805e-11 2558.1649887983599001 1685.8336082659100157
96510 9.6510000000000011042e-11 2558.1762668507699345 1686.0793557062529544
96520 9.6520000000000006355e-11 2558.0355728799700046 1686.0970196309585845
96530 9.6530000000000001667e-11 2558.1094194483898718 1686.3492372931621048
96540 9.6540000000000009905e-11 2557.8347876933398766 1686.4071789394072312
96550 9.6550000000000005217e-11 2557.9916753846400752 1686.4946918293674116
96560 9.6560000000000013454e-11 2557.9227619994098859 1686.628243452991228
96570 9.6570000000000008767e-11 2557.877945828150132 1686.6901676225202209
96580 9.658000000000000408e-11 2557.1976912171799086 1686.7101231354956781
96590 9.6590000000000012317e-11 2557.3421288980198369 1687.1588322800114383
96600 9.6600000000000007629e-11 2557.416664680049962 1687.1281413126212101
96610 9.6610000000000002942e-11 2557.3219440291300089 1687.0975028151112838
96620 9.6620000000000011179e-11 2556.8801098371500302 1687.243865767762145
96630 9.6630000000000006492e-11 2557.2810694349700498 1687.2057578652813845
96640 9.6640000000000001804e-11 2557.2124704273301177 1687.4437005380248138
96650 9.6650000000000010042e-11 2557.0103186933702091 1687.6591052258766013
96660 9.6660000000000005354e-11 2557.0851244535901969 1687.6647276881490143
96670 9.6670000000000013592e-11 2557.2526399897801639 1687.6283653496861916
96680 9.6680000000000008904e-11 2556.9891797930499706 1687.6408880244403008
96690 9.6690000000000004217e-11 2557.068626412769845 1687.5857402668507348
96700 9.6700000000000012454e-11 2557.3518477651600733 1687.3047896917146318
96710 9.6710000000000007767e-11 2557.4849459948900403 1687.2016658173563428
96720 9.6720000000000003079e-11 2557.4489186647901988 1687.2604701770765132
96730 9.6730000000000011316e-11 2557.1634099721600251 1687.599153629923876
96740 9.6740000000000006629e-11 2556.773600063970207 1687.4988201895655493
96750 9.6750000000000001942e-11 2557.3239209304301767 1687.5207426896863581
96760 9.6760000000000010179e-11 2557.1806153029001507 1687.6805724009420828
96770 9.6770000000000005491e-11 2556.7906261651000932 1688.1421850801480105
96780 9.6780000000000013729e-11 2556.5917495038797824 1688.5241711004255194
96790 9.6790000000000009041e-11 2556.7027049531197918 1688.6213979366623334
96800 9.6800000000000004354e-11 2556.576397845989959 1688.5725103367801694
96810 9.6810000000000012591e-11 2556.5558900507598992 1688.6403769417138392
96820 9.6820000000000007904e-11 2556.4457642452398431 1688.7833043446837564
96830 9.6830000000000003216e-11 2556.5362155307998364 1688.7816142318592938
96840 9.6840000000000011454e-11 2556.5085638077798649 1688.6504771136146701
96850 9.6850000000000006766e-11 2556.5029176903399275 1688.6908133931069642
96860 9.6860000000000002079e-11 2556.4666363045698745 1688.7125621339544068
96870 9.6870000000000010316e-11 2556.2863420902699545 1688.8810584714176457
96880 9.6880000000000005629e-11 2556.0018560046000857 1689.0791492652219858
96890 9.6890000000000013866e-11 2556.1176052387800155 1688.9979680919693692
96900 9.6900000000000009178e-11 2556.2338221850100126 1688.9486590010992586
96910 9.6910000000000004491e-11 2556.2390585112498229 1689.1726704927143601
96920 9.6920000000000012728e-11 2556.1675373050002236 1689.1416137119729228
96930 9.6930000000000008041e-11 2556.2631433745700633 1688.926270042622491
96940 9.6940000000000003353e-11 2556.1394179500198334 1688.9895422229712949
96950 9.6950000000000011591e-11 2556.4344067485099004 1688.7746739122903818
96960 9.6960000000000006903e-11 2556.4686719629098661 1688.7086676607891604
96970 9.6970000000000002216e-11 2556.4856166407898854 1688.7272364139189449
96980 9.6980000000000010453e-11 2556.3596725450897793 1688.8846286380266974
96990 9.6990000000000005766e-11 2556.3348768985902097 1688.8886759750641886
97000 9.7000000000000001078e-11 2555.9910940707900409 1689.4603044362695528
97010 9.7010000000000009316e-11 2555.9496290823099116 1689.3061933076146488
97020 9.7020000000000004628e-11 2556.0206657474000167 1689.1649772778589522
97030 9.7030000000000012865e-11 2555.8564542750600594 1689.6787098353049714
97040 9.7040000000000008178e-11 2555.8819724853801745 1689.5117030103986053
97050 9.7050000000000003491e-11 2556.0261484243201267 1689.4661823486967478
97060 9.7060000000000011728e-11 2555.9550634122301744 1689.5512723842309697
97070 9.707000000000000704e-11 2555.6890971297498254 1689.711568951008303
97080 9.7080000000000002353e-11 2555.6093178185001307 1689.5527339275579379
97090 9.709000000000001059e-11 2556.0067770038699564 1689.5562790781787044
97100 9.7100000000000005903e-11 2555.8610739342097986 1689.6310888772095495
97110 9.7110000000000001215e-11 2555.8816444758699618 1689.6984675483242881
97120 9.7120000000000009453e-11 2555.7560656074801955 1689.7098639141497642
97130 9.7130000000000004765e-11 2555.6001331616098469 1689.8646902835575929
97140 9.7140000000000013002e-11 2555.4536308602300778 1690.1794834353322585
97150 9.7150000000000008315e-11 2555.6832630385301854 1690.1287699916183556
97160 9.7160000000000003628e-11 2555.4555545251901094 1690.2300531821340428
97170 9.7170000000000011865e-11 2555.4018815130598341 1690.3303635603044768
97180 9.7180000000000007177e-11 2555.0363010735400167 1690.4112000941490805
97190 9.719000000000000249e-11 2555.5384632358100134 1690.2516190751989598
97200 9.7200000000000010727e-11 2555.3198169184897779 1690.4570641864459049
97210 9.721000000000000604e-11 2555.2798213473001852 1690.5798974560432271
97220 9.7220000000000001352e-11 2554.9704466893499557 1690.5114662113601298
97230 9.723000000000000959e-11 2554.8608797857900754 1690.9962939055476454
97240 9.7240000000000004902e-11 2554.8631966046700654 1690.9803899970213479
97250 9.725000000000001314e-11 2555.0887386514100399 1690.8322606681495017
97260 9.7260000000000008452e-11 2555.1917382000201542 1690.7686658841062126
97270 9.7270000000000003765e-11 2555.0706501179997758 1690.8909785988935255
97280 9.7280000000000012002e-11 2555.0997257750100289 1690.7430113767675266
97290 9.7290000000000007315e-11 2554.7995713436598635 1690.8022127346475827
97300 9.7300000000000002627e-11 2555.0112260559499191 1690.976175935867559
97310 9.7310000000000010864e-11 2554.9625132230498821 1690.8224256747619165
97320 9.7320000000000006177e-11 2555.1189678638697842 1690.7704985392622348
97330 9.733000000000000149e-11 2555.1193169264897733 1690.7159311634120513
97340 9.7340000000000009727e-11 2555.0446460295302131 1690.8306943915699776
97350 9.7350000000000005039e-11 2555.0146715306400438 1690.8564746595091037
97360 9.7360000000000013277e-11 2554.9072431043900906 1691.0425170770599834
97370 9.7370000000000008589e-11 2554.6697629801301446 1690.9072747343388983
97380 9.7380000000000003902e-11 2554.8155506432999573 1691.2378631719918758
97390 9.7390000000000012139e-11 2554.8119691707997845 1691.2624766415683553
97400 9.7400000000000007452e-11 2554.7325557713002127 1691.137086258558611
97410 9.7410000000000002764e-11 2554.3516129903500769 1691.2970781030276157
97420 9.7420000000000011002e-11 2554.7810848619001263 1691.4358700851582853
97430 9.7430000000000006314e-11 2554.278028974839799 1691.6792547889729121
97440 9.7440000000000001627e-11 2554.1725870774198484 1692.0247974948069896
97450 9.7450000000000009864e-11 2554.181884189450102 1691.9480456108187809
97460 9.7460000000000005177e-11 2554.2237152702600724 1691.8914071221965969
97470 9.7470000000000013414e-11 2554.4223206047099666 1691.7749770914654164
97480 9.7480000000000008726e-11 2554.2731182342299689 1691.8456801004826957
97490 9.7490000000000004039e-11 2554.1483951072300442 1691.9575949107470478
97500 9.7500000000000012276e-11 2554.3307751645497774 1692.0553533809361397
97510 9.7510000000000007589e-11 2554.1256794560299568 1691.6959638303596876
97520 9.7520000000000002901e-11 2554.3264988031801295 1691.9151144164088691
97530 9.7530000000000011139e-11 2554.4075957527898026 1692.0155597892576225
97540 9.7540000000000006451e-11 2554.137787050749921 1692.1141612649903436
97550 9.7550000000000001764e-11 2554.1837774256700868 1692.0996432272731909
97560 9.7560000000000010001e-11 2554.2451537897300113 1691.843858554644612
97570 9.7570000000000005314e-11 2554.2098268938998444 1692.0721339801154954
97580 9.7580000000000013551e-11 2554.2210162769101771 1692.0330916097864247
97590 9.7590000000000008864e-11 2554.4730570267402072 1691.8286214329380073
97600 9.7600000000000004176e-11 2554.2032551001798311 1691.9070723929673932
97610 9.7610000000000012413e-11 2554.0651412099000481 1691.8675370343210034
97620 9.7620000000000007726e-11 2554.4004546566297904 1691.9891657940104324
97630 9.7630000000000003039e-11 2554.2641889881901989 1692.0277331791664892
97640 9.7640000000000011276e-11 2554.2934108767899488 1691.7735032258435695
97650 9.7650000000000006588e-11 2554.6493348768299256 1691.3569760960940584
97660 9.7660000000000001901e-11 2554.64279238816016 1691.4595484386711632
97670 9.7670000000000010138e-11 2554.6044624507499066 1691.2507385052856534
97680 9.7680000000000005451e-11 2554.8800994594798794 1691.0857860760775111
97690 9.7690000000000013688e-11 2554.859092778140166 1691.0705765843756581
97700 9.7700000000000009001e-11 2554.9137333767698692 1690.9944017255550079
97710 9.7710000000000004313e-11 2554.7180824530501013 1691.1647418434954488
97720 9.7720000000000012551e-11 2554.367298787170057 1691.2021416023685561
97730 9.7730000000000007863e-11 2554.8957924545002243 1691.2416747638542347
97740 9.7740000000000003176e-11 2554.7053626074198291 1691.2610347824731889
97750 9.7750000000000011413e-11 2554.363964955100073 1691.7718523558100969
97760 9.7760000000000006726e-11 2554.3904799176498273 1691.784758877959348
97770 9.7770000000000002038e-11 2554.4827741557301124 1691.6453047092541055
97780 9.7780000000000010275e-11 2554.5624774075599817 1691.5782802318208269
97790 9.7790000000000005588e-11 2554.2409671117497965 1691.1860203526093755
97800 9.7800000000000013825e-11 2554.5435341371999129 1691.5426220549522895
97810 9.7810000000000009138e-11 2554.6845903515800273 1691.5641466495287659
97820 9.782000000000000445e-11 2554.5850829876399075 1691.4927447238655986
97830 9.7830000000000012688e-11 2554.2269276540801002 1691.9968595443567665
97840 9.7840000000000008e-11 2554.4201126364200718 1691.9050939445662607
97850 9.7850000000000003313e-11 2554.107485459830059 1691.9955369780598176
97860 9.786000000000001155e-11 2554.1956452681301926 1691.987089623253496
97870 9.7870000000000006863e-11 2554.4992174016902027 1691.8244237119517948
97880 9.7880000000000002175e-11 2554.2244087323902022 1691.807208387146602
97890 9.7890000000000010413e-11 2554.2977925664399663 1691.9953641987879109
97900 9.7900000000000005725e-11 2554.2609421697598009 1691.9580651191186007
97910 9.7910000000000013962e-11 2554.022233824669911 1691.8013478928326094
97920 9.7920000000000009275e-11 2554.4357746731798215 1691.7519592458170337
97930 9.7930000000000004588e-11 2554.4386677509501169 1691.6076475113382003
97940 9.7940000000000012825e-11 2554.5442992962098288 1691.6694765448578437
97950 9.7950000000000008137e-11 2554.4423626289899403 1691.5203461135258749
97960 9.796000000000000345e-11 2554.6371508976799305 1691.58591210692407
97970 9.7970000000000011687e-11 2554.4759304897502261 1691.6953502306400878
97980 9.7980000000000007e-11 2554.3455414718901011 1691.6897884495467679
97990 9.7990000000000002312e-11 2554.4289265932998205 1691.7681555596057024
98000 9.800000000000001055e-11 2554.4268955472398375 1691.8274237659240953
98010 9.8010000000000005862e-11 2554.4011621472900515 1691.8665307152487003
98020 9.8020000000000001175e-11 2554.2149688419799531 1691.8287786363962368
98030 9.8030000000000009412e-11 2554.226316876310193 1691.6066181947142013
98040 9.8040000000000004725e-11 2554.63791001915979 1691.5279537329749928
98050 9.8050000000000012962e-11 2554.2717433585698927 1691.8930329975580662
98060 9.8060000000000008275e-11 2554.4381319950598481 1691.9669428800459627
98070 9.8070000000000003587e-11 2554.4811055678401317 1691.976780638693981
98080 9.8080000000000011824e-11 2553.8389652355599537 1692.2162572000904674
98090 9.8090000000000007137e-11 2553.9384809993398449 1692.5216397150588818
98100 9.810000000000000245e-11 2554.0775959767897803 1692.4615259538766168
98110 9.8110000000000010687e-11 2553.9776831428698642 1692.4606627216517154
98120 9.8120000000000005999e-11 2553.7238256503001139 1692.4900928044896773
98130 9.8130000000000001312e-11 2553.8971885219798423 1692.6917486004801958
98140 9.8140000000000009549e-11 2553.6460434839600566 1692.985982950032394
98150 9.8150000000000004862e-11 2553.5159761911600071 1692.785188684272498
98160 9.8160000000000013099e-11 2553.7365927513301358 1692.8404095101391249
98170 9.8170000000000008412e-11 2553.8189025052802208 1692.6173471987272023
98180 9.8180000000000003724e-11 2553.9323203246199228 1692.6733878846710013
98190 9.8190000000000011962e-11 2553.7412308379098249 1692.7748784433945275
98200 9.8200000000000007274e-11 2553.6872654583498843 1692.7170857054550197
98210 9.8210000000000002587e-11 2553.2240310142001363 1693.3237726380182266
98220 9.8220000000000010824e-11 2553.5724165324900241 1693.1873787303434256
98230 9.8230000000000006137e-11 2553.2799479648301713 1693.159843065776613
98240 9.8240000000000001449e-11 2553.4185246508600358 1693.2980559443396942
98250 9.8250000000000009686e-11 2553.5010496341301405 1693.1140659566369777
